id;nomClient;adresseClient;idEtat;id2;tempsInsc;somme1;somme2
4464;Lennox Air Pollution Control;1859 Green Bay Rd.;46;21;13/05/2000 12:48;64120;51950.5594
4465;Morgan Construction Co;266 Green Bay Rd.;40;50;10/04/2001 08:47;59650;37260.7768
4466;Parties Galore Golf Course;3181 Barkwood Ct.;35;50;31/03/2005 22:55;97766;55349.1480
4467;Elm Place Business Supplies;445 Park Ave.;30;25;14/11/1982 13:08;85206;84120.7774
4468;Mergenthaler Inc.;807 Old Trail Rd.;36;8;13/03/1990 20:27;86353;95672.8448
4469;Camp Oconomowoc;865 Old Tall Tree Lane;8;16;21/10/1982 15:53;25455;29663.6065
4470;Vanity Town;1233 Arbor Rd.;18;48;04/08/1993 02:22;66545;23250.1530
4471;Kermit the Pet Shop;600 Central Ave.;8;16;27/06/2000 08:33;56416;13388.3050
4472;Cosmo Skin Care Center;310 Walker Ave.;49;28;14/01/1975 02:53;86800;88868.5370
4473;Portugal, Liddy, & Son Ltd.;4259 W. Lake Ave.;15;46;23/05/1999 23:53;50875;70786.7660
4474;Childress Child Day Care;266 Green Bay Rd.;16;40;26/11/2001 15:33;92856;16480.0200
4475;American Deli Workers Union;1065 Hillcrest Circle;30;35;03/10/1992 09:13;94457;96850.6264
4476;Peterson Roberts Carpentry;1701 W. Mellody Rd.;4;30;28/02/1993 19:22;46195;64144.1896
4477;Dependable Plumbing and Sewer;1949 Cloverdale Rd.;23;36;29/06/1975 19:53;60001;44768.9403
4478;Elm Place Business Supplies;1482 Concorde Circle;24;8;21/05/1992 06:48;1430.;59196.4667
4479;Hilco Auto Body;3160 Summit Ave.;14;18;13/02/2001 07:20;90300;66409.8801
4480;Bee Line Publishing;969 Saxony Drive;1;8;22/10/1982 03:00;90030;95255.5329
4481;Lake Shore Publishing;12 Skokie Valley Rd.;4;49;06/12/2000 10:53;51584;26222.3118
4482;Hardee Woodwork Ltd.;77 Blackhawk Rd;16;15;07/03/1978 23:07;82000;83596.8808
4483;American Apartments;2632 Prarie Ln.;2;16;30/10/1982 05:27;40950;39763.7628
4484;Meonits & Mogogni Inc.;1882 St. Johns;15;30;30/03/2006 06:27;4704.;49308.2208
4485;Michael Montgomery Hair Saloon;1185 County line Rd.;26;4;05/07/2000 08:33;93750;76352.5378
4486;Froggy's Gourmet Catering;1486 Oakwood;35;23;05/11/1972 16:02;86984;84246.9995
4487;Keep Cool Air Conditioner Repa;456 Grossman Ln.;29;24;09/11/2004 14:53;97685;63462.8274
4488;Tub's Furniture Store;2112 Ravine Drive;30;14;21/04/2007 15:55;6651.;75194.4214
4489;Myers Chocolates and Confectio;3385 University Ave.;39;1;28/10/2000 08:35;35152;93004.1919
4490;Keep Cool Air Conditioner Repa;1839 McCraren Rd.;9;4;17/08/1983 01:15;92964;92440.5168
4491;Lidhal design Corp.;12 Broadview Lane;15;16;26/10/2004 18:33;39244;27596.6044
4492;Facelift Kitchen and Bath;1547 Knolwood Rd.;41;2;06/10/2002 02:22;26203;79742.9128
4493;Highland Heights Gift Shop;1575 Oak Ave.  Apt. 2C;14;15;13/12/1978 01:20;67880;32489.0926
4494;Camp Stuff;969 Saxony Drive;46;26;16/07/1993 13:55;11528;91756.9338
4495;Lidhal design Corp.;218 Oakridge Ave.;49;35;16/03/1994 14:15;77005;51140.4322
4496;Arthur M. Feildberg Galleries;1715 Chicago Ave.;35;29;04/01/2000 10:40;15556;25545.3195
4497;Salt & Pepper Catering Service;1949 Cloverdale Rd.;45;30;23/04/1998 03:53;69685;99330.6376
4498;Elle Hypnosis and Therapy Cent;242 Ashland Ave.;1;39;17/09/2000 15:13;17141;19448.9896
4499;Johnson, Erico & Co CPA's;54 Lakeview Terrace;14;9;11/10/2001 09:27;95544;29200.5160
4500;Dean Barnett Furniture Repair;3487 Green Bay Rd.;49;15;09/05/1980 14:35;11482;30176.7495
4501;Mac Computer Warehouse;1907 S. Prospect Ave.;29;41;03/11/1996 13:22;95478;15799.2578
4502;Got It All Electronics Supply;1777 balsamic Ave.;36;14;28/04/1987 17:55;96118;20205.0336
4503;Trapezoid Studios;2644 Princeton Ln.;36;46;05/10/2001 10:07;58714;62979.0810
4504;janice Mann Accounting Service;3148 cottonwood Ct.;7;49;08/12/2001 12:00;48956;7132.4160
4505;Pac Builders;2224 Sherman Rd.;10;35;21/09/1987 06:20;45312;22804.2608
4506;Portugal, Liddy, & Son Ltd.;632 Roger Williams;24;45;10/11/1997 22:13;54348;86062.3525
4507;Mail Boxes Et. Al.;1287 Glencoe Ave.;12;1;12/07/2005 16:33;94925;33400.7070
4508;Ampro Office Team Ltd.;1795 Lake Cook Rd.;23;14;29/03/1985 16:00;96816;21370.2842
4509;Air Barbados;241 Callan Rd.;38;49;14/12/2007 21:22;31662;276.1483
4510;Esmarda Chemical Manufacturers;1799 Rosemary Way;37;29;23/10/2003 01:02;9324.;73000.5787
4511;Meonits & Mogogni Inc.;1875 Roger Williams Ave.;21;36;15/12/1971 06:42;35572;88645.2737
4512;Cutter Lawn Mower Repair;1547 Vine;25;36;08/06/2001 12:33;13953;85193.2578
4513;Jay's Cabinet Company;770 Exmoor Rd.;26;7;21/05/1983 22:20;13796;97700.4010
4514;AAA Daniels Antiques;1450 Harding Ave.;32;10;12/04/2004 06:40;24994;98165.0560
4515;Chicagoland Cleaners;201-C Frontage Rd.;49;24;15/03/1985 02:00;62472;98850.9832
4516;Mergenthaler Inc.;3478 Bryn Mawr St.;26;12;23/10/1972 04:47;3590.;84465.1270
4517;Nitelites Party Rental;917 Fairview Ave.  Apt. 982;17;23;29/07/1992 09:53;38268;55288.8051
4518;Bill's Dive Shop;1619 Judson Ave. Apt #34B;4;38;29/11/1971 01:48;10297;57533.8200
4519;Hoffman Printing Center;231 Sheriden Rd.;29;37;09/05/2001 07:13;82260;59015.2634
4520;Glenwood Credit Union;1482 Concorde Circle;37;21;21/01/1975 18:13;86659;40127.3513
4521;Michael Montgomery Hair Saloon;3181 Barkwood Ct.;35;25;03/10/1971 02:07;13275;72040.3799
4522;Nyman Interior Design;430 Oakland Drive;5;26;17/07/1972 06:47;23506;79036.4936
4523;Pete's Auto Repair;266 Green Bay Rd.;20;32;29/05/2000 17:42;95550;93291.0860
4524;Air Guatamala;669 Kikaid;37;49;08/04/2006 16:08;33890;70698.3375
4525;Froggy's Gourmet Catering;654 Walnut Rd.;10;26;11/11/1994 13:20;94996;4462.9388
4526;Schnitzer Denist College;2032 Northbrook Ct.;44;17;05/02/1998 17:33;76688;2468.6070
4527;Michael Montgomery Hair Saloon;1547 Knolwood Rd.;41;4;15/03/1980 20:27;76168;22290.3903
4528;Dean Barnett Furniture Repair;807 Old Trail Rd.;16;29;24/04/1972 01:35;68233;54960.9128
4529;Mergenthaler Inc.;1235 Easton Rd.;6;37;16/03/2000 07:20;11302;30503.2380
4530;Deer Lake Inn;1915 Lewis Ln.  Apt 13;38;35;20/12/1996 05:33;8540.;4284.4331
4531;Rythmics Ltd.;512 Hill;7;5;09/04/1974 08:15;34205;44480.3748
4532;Morgan Construction Co;1550 Ridge Rd.;9;20;14/05/1992 17:13;82608;35541.4040
4533;Michael Montgomery Hair Saloon;1957 Huntington Ave.;31;37;14/01/1974 20:28;61820;93560.6784
4534;Moveit Motercycle Service;1912 Old Briar Lane #2;50;10;05/05/1992 11:00;74492;90000.0642
4535;AA Advertising;4763 Blackhawk Rd.;21;44;24/10/1985 12:07;75756;30824.6327
4536;Acturial Enterprises Ltd.;4522 N. Greenview Apt. 1B;46;41;12/01/2001 22:55;42302;89691.6102
4537;Dependable Plumbing and Sewer;45 South Deer Creek Drive;42;16;31/07/2000 14:47;55200;27058.5261
4538;Acme Chemical Supply;618 Sheriden rd.;23;6;07/12/1992 20:27;76357;31777.8992
4539;PGS Associates;59 Cordon Terr.;15;38;24/12/1982 06:40;28253;15024.1369
4540;Bako Delicatessen;1875 Roger Williams Ave.;10;7;09/03/2000 06:13;14258;75620.7900
4541;North West Gas Co.;313 Grove Ave.;6;9;11/07/1980 11:40;35480;3535.9752
4542;AA Advertising;2045 St. johns Ave.;9;31;25/10/1989 15:02;82688;21324.2678
4543;Schmidt Denists;1701 W. Mellody Rd.;30;50;07/12/1970 06:40;79280;54808.7960
4544;Toggle & Myerson Ltd;456 Groverland Ave.;27;21;07/04/1990 15:53;288.3;61300.1550
4545;Meonits & Mogogni Inc.;139 Bay Colony Dr.;46;46;22/02/2002 00:53;87515;41536.3000
4546;Arthur M. Feildberg Galleries;1752 Clinton Ave.;40;42;29/10/1989 10:27;81142;59697.5520
4547;Crossroads Construction, Inc.;38976 Forest View Rd.;36;23;05/07/1971 03:02;54324;19028.1309
4548;P K M Packaging Supply;225 Jeffrys Place;2;15;05/02/2001 11:33;5952.;25902.8455
4549;Lennox Air Pollution Control;785 Highland place;12;10;12/01/1980 21:20;4980.;16820.2944
4550;Flinn Mosquito and Pest Contro;1858 Balsam Way;39;6;08/03/2006 19:20;26850;70150.8979
4551;Pac Builders;662 Lyons Circle;2;9;20/12/1992 14:00;297.0;93710.6212
4552;Peterson Roberts Carpentry;1450 Harding Ave.;26;30;05/08/1985 15:27;75196;10150.3906
4553;Lee Stairworks and Carpentry,;1575 Oak Ave.  Apt. 2C;11;27;20/10/2002 10:35;73320;56960.6216
4554;Energy Source Diet Centers;224  Highwood Ave.;30;46;13/10/1977 15:13;88145;15177.3210
4555;Portugal, Liddy, & Son Ltd.;433 Burton Ave.;37;40;15/11/1970 06:53;4059.;87084.1232
4556;Derbin Contracting Services;1831 Beverly Place #9D;1;36;26/08/1977 00:33;32726;32288.4224
4557;Nel Video Productions;2148 Eastview Dr.;48;2;13/06/2001 14:48;1914.;64592.3650
4558;Michael Montgomery Hair Saloon;2024 St.Johns Ave.;49;12;17/09/2004 10:07;64624;20016.6930
4559;Glassman & Stone;632 Florence Dr.;30;39;26/01/1993 05:48;63332;95440.6886
4560;Flinn Mosquito and Pest Contro;785 Highland place;49;2;19/08/2004 22:47;39980;15375.9556
4561;Percy Photography;643 De Temple Rd.;12;26;30/03/2000 09:48;46552;26468.2321
4562;Tub's Furniture Store;600 Central Ave;28;11;18/01/1970 08:40;13941;12868.1730
4563;Peterson Roberts Carpentry;726 White Oaks Ave.;1;30;16/02/1983 07:08;78850;46300.8672
4564;Eva Galler Galleries Inc.;3487 Green Bay Rd.;7;37;04/12/1994 16:53;572.0;92116.4504
4565;Green Shoes Corp.;970 Vilas Circle;18;1;29/08/2004 21:40;38078;13040.5972
4566;Mac Computer Warehouse;1701 W. Mellody Rd.;41;48;17/02/1975 20:13;96872;4773.4030
4567;Camp Stuff;367Bluebird Terr.;50;49;07/10/2001 01:00;74248;45938.8328
4568;Palmer Golf Supplies;425 Lake Ave.;4;30;05/10/2001 03:27;39383;26112.2272
4569;Keyth Contracting and Repair;135 Lakewood place;36;49;22/01/1994 00:53;7996.;12832.8272
4570;Dapper's Antiques;770 Exmoor Rd.;22;12;03/09/1974 18:07;72303;556.3566
4571;Peterson Roberts Carpentry;1245 Eastwood;27;28;20/10/2004 11:15;84530;52379.3760
4572;Highland Lanes;1619 Judson Ave. Apt #34B;45;1;25/05/1993 04:20;34912;31162.1274
4573;Shaggy's Grooming Services;2870 Skokie Rd.;47;7;05/05/1998 21:27;.2200;59680.8894
4574;Perimeter Security Consultants;3160 Summit Ave.;17;18;14/07/1975 09:53;47498;58366.7560
4575;Bill's Dive Shop;1245 Eastwood;14;41;13/12/2006 12:28;50031;45911.4662
4576;Car Suite Cleaners;2510 Crain;15;50;28/12/1980 14:00;68719;91168.3960
4577;Palmer Golf Supplies;1949 Cloverdale Rd.;6;4;24/01/2001 05:07;3536.;32750.4144
4578;Portugal, Liddy, & Son Ltd.;59 Cordon Terr.;17;36;30/05/2004 07:53;89905;95872.5891
4579;Got It All Electronics Supply;1535 Knollwood Drive;7;22;06/06/1994 11:53;54864;93915.1915
4580;Griffith Paving and Sealcoatin;899 Harvard Ct;50;27;29/05/1972 23:42;41782;65800.9994
4581;Ampro Office Team Ltd.;726 White Oaks Ave.;30;45;06/10/2000 06:22;9446.;93930.7628
4582;Morton Roofing and Siding;2936 Arlington Ave.;40;47;13/06/1996 01:55;68850;26752.5260
4583;Esmarda Chemical Manufacturers;511 Maple Ave.  Apt. 1B;47;17;12/03/2005 04:00;60152;45249.5225
4584;North Shore Appliance Service;3062 Lindenwood Ln.;27;14;21/02/1997 04:40;32800;59304.6000
4585;Smith Communications Inc.;1287 Glencoe Ave.;42;15;03/01/2001 19:07;94776;30967.7952
4586;Yale Remins Temp Agency;465 Stratford Rd.;31;6;12/08/1972 21:40;93012;32040.8125
4587;Trapezoid Studios;218 Oakridge Ave.;2;17;18/09/1989 06:33;24696;98392.4657
4588;Sigman and Freud Psychiatry;2644 Princeton Ln.;9;7;20/04/1987 15:28;82586;71140.5790
4589;Elm Place Business Supplies;120 high St.;1;50;06/02/1971 22:28;42942;56418.0650
4590;Garfield Appliance Service;511 Maple Ave.  Apt. 1B;19;30;20/12/1982 10:15;89190;19525.9984
4591;Shaggy's Grooming Services;201-C Frontage Rd.;33;40;17/10/2004 09:00;55927;28583.3475
4592;Cotton Thumb Ltd.;872 Virginia Rd.;15;47;23/04/1992 12:08;34383;82744.5198
4593;Tub's Furniture Store;1633 McGovern place;29;27;30/04/2004 09:00;33912;79752.3215
4594;Cutter Lawn Mower Repair;2479 Woodridge Drive;15;42;27/11/1972 15:48;87617;74824.2290
4595;Griffith Paving and Sealcoatin;433 Burton Ave.;35;31;01/10/2000 17:42;64953;54950.0860
4596;Futoons Cartoons Emporium;406 Trinity Ct.;21;2;04/02/1970 17:20;46439;14089.8001
4597;North West Gas Co.;1619 Judson Ave. Apt #34B;37;9;29/08/2005 08:20;30126;94550.4708
4598;Air France;614 green bay Rd.;13;1;02/04/2000 21:08;7085.;67548.2466
4599;Air India;115 Judson Rd.;23;19;11/11/2001 17:33;82023;20928.2864
4600;janice Mann Accounting Service;3478 Bryn Mawr St.;31;33;15/12/2001 07:07;39375;55426.9160
4601;Smith Communications Inc.;38976 Forest View Rd.;29;15;27/03/2000 07:33;96800;54834.6525
4602;Hardee Woodwork Ltd.;1750 Lily Court;50;29;06/02/1983 17:20;75218;70410.1324
4603;Sigman and Freud Psychiatry;1752 Clinton Ave.;46;15;02/10/2004 11:13;5332.;51224.0092
4604;New Dehli Auto Exchange;2267 Anderson Lane;25;35;20/04/1992 00:48;59130;54458.9037
4605;Auto Interior Carpeting Compan;937 Judson Ave.;32;21;30/07/1983 16:35;17430;41004.5251
4606;Lee Stairworks and Carpentry,;1660 Park Ave.;41;37;24/09/1970 13:28;73693;69814.5958
4607;Lutz Soft Cloth Car Wash;3100 Trailer Way;10;13;17/09/2005 08:33;56576;2776.7920
4608;Esmarda Chemical Manufacturers;1860 Parkside Ln.;23;23;02/10/1993 03:02;24443;94164.2200
4609;Quad City Cleaning;2600 Winsor Mall;24;31;19/08/1987 20:33;78448;39392.5271
4610;Vanity Town;1912 Old Briar Lane #2;3;29;28/06/2002 05:40;3680.;36208.7190
4611;Vanity Town;367Bluebird Terr.;40;50;23/12/1992 16:15;16855;67936.3300
4612;Pivot Point College;406 Trinity Ct.;31;46;03/11/1977 17:48;82256;33984.5023
4613;Block Boats and Lures;4467 Sheridan Rd.;45;25;24/08/2001 02:22;64928;71820.4040
4614;Cotton Thumb Ltd.;2045 St. johns Ave.;45;32;07/01/2004 18:27;24416;19685.4497
4615;Lee Stairworks and Carpentry,;1235 Easton Rd.;7;41;26/03/2001 20:55;6332.;39634.3800
4616;Shaggy's Grooming Services;3487 Green Bay Rd.;22;10;28/03/1977 01:20;188.7;78024.3889
4617;Bako Delicatessen;1875 Roger Williams Ave.;32;23;31/08/1977 19:27;66548;72580.6855
4618;Energy Source Diet Centers;2632 Prarie Ln.;13;24;31/07/1971 10:20;26156;45055.6610
4619;Glassman & Stone;266 Green Bay Rd.;15;3;11/09/1970 19:55;54776;77360.8083
4620;Doll House Rock;1799 Rosemary Way;15;40;30/11/2005 20:27;62855;70350.0198
4621;Woodworks Co.;812 North Ave.;4;31;15/07/1980 17:42;50366;19294.3440
4622;Got It All Electronics Supply;42 Valley Rd.;19;45;13/09/1970 08:47;62080;4492.5324
4623;Hilco Auto Body;1 Twin Oaks Place;26;45;05/09/1998 13:53;30110;20996.1215
4624;Bill's Dive Shop;1954 First St.;5;7;16/08/2004 11:27;57430;45528.1944
4625;Pete's Auto Repair;2032 Northbrook Ct.;3;22;22/01/2003 23:35;4028.;96735.7859
4626;PGS Associates;857 Woodbine Rd;41;32;06/02/1977 18:00;67107;13000.6974
4627;Kermit the Pet Shop;2510 Crain;1;13;02/06/2005 04:20;51652;24228.5588
4628;Pivot Point College;42 Valley Rd.;43;15;06/11/2003 09:33;38096;27738.2535
4629;Johnson, Erico & Co CPA's;1859 Green Bay Rd.;33;15;29/12/1994 00:13;1522.;92756.3311
4630;Darcy Frame and Matting Servic;406 Trinity Ct.;39;4;10/10/1985 14:47;22202;40822.3728
4631;Air France;788 Tennyson Ave.;14;19;13/08/1975 23:13;16866;25106.4526
4632;John G. Hartling Ltd.;1839 McCraren Rd.;21;26;26/02/1996 02:00;31516;21650.9290
4633;First National Bank of Ottowa;600 Central Ave;12;5;01/02/1975 22:55;80848;80704.6646
4634;Kosmo Consulting;1799 Rosemary Way;25;3;04/06/1985 11:02;57895;60920.6544
4635;Froggy's Gourmet Catering;899 Harvard Ct;28;41;20/07/2001 08:07;44054;5247.1364
4636;Air Mexico;3150 Skokie Valley Rd.;40;1;20/09/2003 18:22;21232;36240.1634
4637;Parties Galore Golf Course;10 Marquette Rd.;26;43;06/08/2005 07:28;62626;74720.2124
4638;Vanity Town;1658 Second St.;46;33;24/02/2000 11:20;55780;40316.8978
4639;Myers Chocolates and Confectio;1019 Deerfield Rd.;24;39;12/02/1982 11:07;10517;24022.2020
4640;Mail Boxes Et. Al.;2112 Ravine Drive;50;14;21/05/2002 19:42;95447;52448.1408
4641;Air France;788 Tennyson Ave.;14;21;13/08/1975 23:13;16866;25106.4526
4642;John G. Hartling Ltd.;1839 McCraren Rd.;21;12;26/02/1996 02:00;31516;21650.9290
4643;First National Bank of Ottowa;600 Central Ave;12;25;01/02/1975 22:55;80848;80704.6646
4644;Kosmo Consulting;1799 Rosemary Way;25;28;04/06/1985 11:02;57895;60920.6544
4645;Froggy's Gourmet Catering;899 Harvard Ct;28;40;20/07/2001 08:07;44054;5247.1364
4646;Air Mexico;3150 Skokie Valley Rd.;40;26;20/09/2003 18:22;21232;36240.1634
4647;Parties Galore Golf Course;10 Marquette Rd.;26;46;06/08/2005 07:28;62626;74720.2124
4648;Vanity Town;1658 Second St.;46;24;24/02/2000 11:20;55780;40316.8978
4649;Myers Chocolates and Confectio;1019 Deerfield Rd.;24;50;12/02/1982 11:07;10517;24022.2020
4650;Mail Boxes Et. Al.;2112 Ravine Drive;50;14;21/05/2002 19:42;95447;52448.1408
4651;Air Indonesia;1486 Old Deerfield Rd.;10;21;23/01/2000 01:33;29432;96842.8570
4652;Nyman Interior Design;12 Craven Way;38;12;21/10/1994 09:15;35276;93936.0028
4653;Vecot Inc.;10 Marquette Rd.;10;25;11/08/1989 18:33;5108.;55670.7920
4654;Camp Oconomowoc;2224 Sherman Rd.;12;28;27/03/2003 15:22;39068;29585.0853
4655;Lennox Air Pollution Control;1714 Clifton Rd.;25;40;21/09/1978 05:27;90272;87728.9384
4656;Dean Barnett Furniture Repair;1185 County line Rd.;1;26;14/03/1972 22:27;23682;42394.8947
4657;Myles Building Consultants;1907 S. Prospect Ave.;18;46;24/07/2003 02:47;11552;76904.3438
4658;Johnson, Erico & Co CPA's;368 Woodland Rd.;23;24;01/09/1993 17:13;39892;65394.5622
4659;Rythmics Ltd.;970 Vilas Circle;10;50;20/02/2006 05:22;7652.;79363.1590
4660;Car Suite Cleaners;1839 McCraren Rd.;42;10;19/08/1989 21:00;80025;79476.4625
4661;American Deli Workers Union;224  Highwood Ave.;25;38;02/07/2000 02:07;1625.;41276.2230
4662;Mac Computer Warehouse;2024 St.Johns Ave.;5;10;09/08/1980 21:13;27440;86880.0456
4663;Lickmen Restoration;1907 S. Prospect Ave.;5;12;12/01/1972 21:33;97492;70640.5248
4664;K L Consulting;406 Trinity Ct.;12;25;20/05/2002 05:02;42560;28868.8760
4665;Peterson Roberts Carpentry;2678 Sheridan Rd.;21;1;24/11/1983 05:33;79927;55120.4024
4666;Green Bay Travel Services;2644 Princeton Ln.;30;18;29/03/1971 20:42;96978;89850.7869
4667;Darcy Frame and Matting Servic;1660 Park Ave.;29;23;26/08/2006 05:42;19500;72768.2669
4668;Hibop Heating and Air Conditio;917 Fairview Ave.  Apt. 982;47;10;16/04/1970 15:22;12900;49000.4952
4669;Rythmics Ltd.;1839 McCraren Rd.;29;42;26/03/1994 16:40;84908;69196.4511
4670;BBQ Smith's Tex Mex;2505 Allison ct.;27;25;26/05/2000 10:47;88016;26048.0648
4671;Bako Delicatessen;14836 W. River Oaks Dr.;21;5;12/12/1971 04:27;85737;99414.6628
4672;Salt & Pepper Catering Service;4467 Sheridan Rd.;40;5;02/10/1983 17:27;38586;96482.5000
4673;Dean Barnett Furniture Repair;425 Lake Ave.;50;12;15/04/2000 23:47;45427;17246.7400
4674;Terrinni & Son Auto and Truck;1859 Green Bay Rd.;12;21;25/09/2000 12:47;55039;82056.1599
4675;Toggle & Myerson Ltd;1550 Ridge Rd.;5;30;04/07/2006 05:00;88054;34688.4630
4676;Libra & Sons;969 Saxony Drive;41;29;07/09/2002 23:53;18554;74010.1232
4677;Camp Oconomowoc;1287 Glencoe Ave.;21;47;05/07/2004 08:20;77112;94216.8240
4678;Maintence Services of Maine;2505 Allison ct.;33;29;28/10/2005 06:53;14249;13650.3715
4679;American Deli Workers Union;2632 Prarie Ln.;16;27;29/11/1980 06:28;34592;916.5952
4680;Gourmet the Frog;1235 Easton Rd.;28;21;01/01/1985 04:00;2095.;14291.2208
4681;Brand Y Creative Services;4522 N. Greenview Apt. 1B;31;40;31/10/1996 11:07;95436;27746.4960
4682;AA Advertising;581 Hill St. Apt. 234;42;50;16/03/2003 10:40;45390;46428.4684
4683;Hoffman Printing Center;1912 Old Briar Lane #2;7;12;19/12/2003 02:13;59886;48700.5570
4684;Camp Stuff;511 Hill;11;5;10/06/1990 07:40;59916;26640.2444
4685;Glenn Oaks Office Supplies;135 Lakewood place;25;41;19/07/1978 21:15;23873;35368.9620
4686;AAA Daniels Antiques;865 Old Tall Tree Lane;43;21;01/06/1999 02:20;82768;90300.7397
4687;Vanity Town;242 Ashland Ave.;31;33;02/03/2006 23:20;99468;60408.4944
4688;Trapezoid Studios;807 Old Trail Rd.;5;16;23/08/1993 18:35;65033;64690.8540
4689;North Park Lighting Galleries;581 Hill St. Apt. 234;50;28;06/10/1974 03:53;61840;24850.1864
4690;Glenwood Credit Union;224  Highwood Ave.;6;31;09/07/1982 11:53;7974.;19838.3028
4691;Car Suite Cleaners;218 Oakridge Ave.;27;42;29/10/2004 19:48;46880;21620.9365
4692;PGS Associates;1234 Devonshire Court;9;7;30/09/2005 20:48;32640;19156.6998
4693;Brand Y Creative Services;4259 W. Lake Ave.;2;11;18/11/1985 02:02;53085;36428.5824
4694;Kapp Camera and Video;21 Lakeview Terrace #2312;11;25;17/04/1997 19:00;18474;69930.7848
4695;Dependable Plumbing and Sewer;1679 McCraren;39;43;01/08/2004 23:40;68703;84482.9076
4696;Caranisco Homes;872 Virginia Rd.;42;31;10/04/2000 23:35;68230;61416.7258
4697;Eva Galler Galleries Inc.;367Bluebird Terr.;28;5;14/04/1980 11:33;58072;36600.6402
4698;Vecot Inc.;218 Oakridge Ave.;42;50;25/09/1990 02:48;11556;36648.0608
4699;North Shore Appliance Service;54 Lakeview Terrace;1;6;21/08/2004 19:13;53406;1226.2260
4700;Perimeter Security Consultants;4763 Blackhawk Rd.;25;27;15/10/1978 20:22;76125;12096.5815
4701;Deer Lake Inn;1701 W. Mellody Rd.;12;9;27/08/2006 02:20;93574;82640.4272
4702;Flinn Mosquito and Pest Contro;3100 Trailer Way;31;2;11/09/2003 12:08;95218;55317.4980
4703;Futoons Cartoons Emporium;812 North Ave.;27;11;22/07/1990 16:20;89208;6579.6057
4704;Nina's Snow Plowing;854 Woodbine;36;39;23/01/2006 10:42;15976;23436.9672
4705;Jay's Cabinet Company;1633 McGovern place;35;42;13/06/1989 17:53;48581;12198.9504
4706;American Deli Workers Union;654 Walnut Rd.;33;28;12/08/2000 18:07;85395;84180.9320
4707;Michael Montgomery Hair Saloon;1575 Oak Ave.  Apt. 2C;15;42;16/03/1986 03:22;81903;45176.7605
4708;Terrinni & Son Auto and Truck;456 Groverland Ave.;26;1;26/02/1978 00:13;71220;75466.5853
4709;Cotton Thumb Ltd.;1575 Oakwood Ave.;49;25;20/01/1996 08:42;16212;78754.0116
4710;Nitelites Party Rental;456 Groverland Ave.;14;12;30/04/1972 06:33;38624;68026.9400
4711;Hibop Heating and Air Conditio;1065 Hillcrest Circle;10;31;30/05/1993 03:02;43015;38112.4288
4712;Yale Remins Temp Agency;242 Ashland Ave.;34;27;21/08/2000 01:42;94240;44297.8122
